product_id,product_name,category,discounted_price,actual_price,discount_percentage,rating,rating_count,about_product,review_content,img_link,product_link,user_id,user_name,review_id,review_title
B0B2931FCV,"ZEBRONICS Zeb-Sound Bomb N1 True Wireless in Ear Earbuds with Mic ENC, Gaming Mode (up to 50ms), up to 18H Playback, BT V5.2, Fidget Case, Voice Assistant, Splash Proof, Type C (Midnight Black)","Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",999.0,4199.0,76.0,3.5,"1,913",wireless bt v52 tws earbuds with easy to use touch controls the unique design with a sliding charging case lid gives you a premium experienceexperience flawless gaming with the 50ms low latency feature in zebsound bomb n1 tws earbudsenvironmental noise cancellation enc support and builtin microphone for enabling a high quality calling experienceyou can now binge watch series or listen music on the go without worrying about the usage time as the battery backup is up to 18h approx with the type c charging caselisten to music with a sound signature having pleasant trebles and smooth vocals punchy bass the earbuds have built in 6mm drivers for a perfect delivery of audiostay protected from accidental spills splashes and make it your gym companion as the earbuds come with a splash proof designtrigger voice assistant of your smartphone be it ios or android with a simple touch control so you could get the work done in an instant,its a good product in this price i would hardly get any worst thing about the product as far i am using this its totally fine battery life is good case is good looks is good and the sound is great this range this product is good if you are thinking about other companies than thats also fine first compare than buyyou will enjoy the music for sure its loud with decent bass but if you are picking this up for calls its ok when you are in silent sapce its definitely not a good option if you have to use them for calls during a ride or in a noisy public placesnot good for calliggood for musicyou get what you pay fordoes the job the button is very sensetive so even when you when to press them to go back right into your ears something or the other gets happens may be its too early for me to get use to it over all alright product for the price bluetooth connectivity goodtoo small need to be careful if ur moving aroundwell only time will answer if its worth the pricedoes not fit in earalways fallsrest is ok,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/31i5nmWFmhL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Zebronics-Zeb-Sound-N1-Bluetooth-Assistant/dp/B0B2931FCV/ref=sr_1_338?qid=1672903012&s=computers&sr=1-338,AE2XBDOYDMXVHS6NWFKR363SXNEQ,Amos b.,R3TGQK7IIJLS03,good price good quality
B09TMZ1MF8,Western Digital WD Green SATA 240GB Internal SSD Solid State Drive - SATA 6Gb/s 2.5 inches - WDS240G3G0A,Computers&Accessories|Components|InternalSolidStateDrives,1709.0,4000.0,57.0,4.4,"3,029",slc singlelevel cell caching boosts write performance to quickly perform everyday tasksshockresistant and wd fit lab certified for compatibility and reliabilityultralow powerdraw so you can use your laptop for longer periods of timeavailable in 257mm cased and m2 2280 form factors to accommodate most pcsthe free downloadable western digital ssd dashboard lets you easily monitor the status of your drive includes a 3year limited warranty so upgrading your storage is worryfree,wd only names enjoyed productgoodspeed is as it shows on packagegood oneshould be baughtproduct was good but delivery people behaviour was in rude and reckless manner they simply throwing the packages even though i object that way of doing they irrecklessly giving answers like we r throwing packages as it is tell to anybody whom you want please cancel the licences of of amazon delivery agencyhi i write this review after a long working period without any trouble in sdd compare with hdd this sdd have boot my laptop much faster than old hdd and rwr speed is good trust to buy with more capacity in feature thanks for the good producti was looking for 2nd hdd for backup ssd purpose its not highspeed io disk but getting all the advantages of ssd along with name of wdbest producti personally recommend using the product superb fastverry usefull for boosting speed of pc,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/31kFRC4fP6L._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/Western-Digital-Green-240GB-Internal/dp/B09TMZ1MF8/ref=sr_1_339?qid=1672903012&s=computers&sr=1-339,AEKGNCGEX4A2YHHJVEYHG4WG4VUQ,SHAHID SHAIKH,R1EFJNZ479B858,wd not interrupt
B07VV37FT4,Classmate Octane Neon- 25 Blue Gel Pens | Smooth Writing Pens| Water-proof Ink For Smudge-free Writing| Preferred By Students For Exam & Class Notes| Study At Home Essential,"OfficeProducts|OfficePaperProducts|Paper|Stationery|Pens,Pencils&WritingSupplies|Pens&Refills|GelInkRollerballPens",250.0,250.0,0.0,4.2,"2,628",5 vibrant neon body colorsmooth and fast writingjapanese waterproof inkstylish sculpted designcountry of origin india,impression of the pen were good handling grip is also ok can be recommended to buy for money excellent performanceit will stop writing in between eventually and has smooth area at first when writing after some time the grip will be comfortablereceived only 21 pens 4 pens are missing although pens r very gud it gives a smooth writing and a stylish look as wellproduct is nice and it works smoothly but i didnt get the refils otherwise it is very nicereasonably okaywhy only 20 pens?it said there are 25 pens,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41rm-mc937L._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Classmate-Octane-Pen-Neon-Refills/dp/B07VV37FT4/ref=sr_1_340?qid=1672903012&s=computers&sr=1-340,AFE7R5FCWMXW42O5UTZ7YEAWGF7A,Karthick KJV,R199HA6OB5QGOH,good product
B07JB2Y4SR,Classmate Octane Colour Burst-Multicolour Gel Pens (Pack of 10) | Gold & Silver Glitter Sparkle Pens|10 colour ink shades for art lovers and kids|Fun at home essentials,Home&Kitchen|CraftMaterials|DrawingMaterials|DrawingMedia|Pens,90.0,100.0,10.0,4.4,"10,718",10 rich colours with silver and gold optionscomforatble writing gripstylish sculpted design,nice combination for color sketchesit glides great but is sometimes notsmells bad when you open itcap grip not goodall good just the little messed upgel ink is good but the cap isnt tight enough keeps coming offi literally like the flow which is smooth like butter plus this also contain golden and silver shades,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/51zIKeCjN-L._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Classmate-ITC-Octane-Colourburst-Pen/dp/B07JB2Y4SR/ref=sr_1_343?qid=1672903012&s=computers&sr=1-343,AFZD4RCAOTL4JRRKT6WHVVJWDNHA,Vijaya,R1NXQAUJ3LO3OW,very good
B08KRMK9LZ,"Tukzer Stylus Pen, iPad Pencil with Palm Rejection Tilt Sensor| 2nd Gen for 2018-2022 iPad 6/7/8/9th Gen; iPad 10.2"", Pro 12.9/11"", Mini 6/5th, Air 5/4/3rd, Precise for Writing/Drawing (3 Spare Tips)",Electronics|Mobiles&Accessories|MobileAccessories|StylusPens,2025.0,5999.0,66.0,4.2,"6,233",palm rejection technology upgraded ipad stylus pencil with palm rejection technology you can rest your palm comfortably on the screen while writing or drawing and you dont have to wear the antifriction glove with this pencilaccurate smooth upgraded ipad stylus is equipped with 10mm pom pen tip higher precision responsiveness and natural fluidity for smoothly writing and drawing like the traditional pencil virtually no lag time not scratch your screentouchactivated technology turn on this active digital pencil for ipad by simply touching the cap button easy for operation and no need to install bluetooth or apps it will automatically turn on sleep mode after idle for 5 minutes to save powerwidely compatible this stylus pen is compatible for apple ipad 2020 102inch 8th gen 2019 7th gen ipad 2018 97 6th gen ipad air 2020 4th gen 3rd gen ipad mini 5th gen ipad pro 11inch 2020 2nd gen 2018 1st gen ipad pro 3rd gen 129inch ipad pro 4th gen 129inch note not comaptible with ipad version earlier 2018 and not comaptible with all iphone android microsoft devices please check carefully the correct ipad model before you order it,single touch on off is very bad every time use and single touch any surface this pen is off please updateworks great only issue is it turn off suddenly after 1015 mins of use also power on and off sensor is very sensitive but oher than this issue works as it shouldcharging is not so longerpretty decent for moneygood product at reasonable priceperfect fit for amazon basics pencil really awesome beyond my expectations!!!after few days of usage works fine you can see youtube reviews for details one drawback is accidental touch on top tends to power off the device the charging c cable within the pack i got is defective doesnt plug in correctly charge holds for good time over a days usage kingone is cheaper in agif sale and this one was relatively expensive but at price point compared to apple this is good for casual use,https://m.media-amazon.com/images/I/414zbaw52sL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Tukzer-Rejection-Compatible-2018-2020-Precise/dp/B08KRMK9LZ/ref=sr_1_346?qid=1672903012&s=computers&sr=1-346,AE5B5BRM3KRUUMGH2DOGYGFHAEAA,muntasir kayal,R35P4RV0EBJYMG,good
B08LT9BMPP,"Logitech G102 USB Light Sync Gaming Mouse with Customizable RGB Lighting, 6 Programmable Buttons, Gaming Grade Sensor, 8K DPI Tracking, 16.8mn Color, Light Weight - Black",Computers&Accessories|Accessories&Peripherals|PCGamingPeripherals|GamingMice,1495.0,1995.0,25.0,4.5,"10,541",colorful lightsync rgb play in colour with our most vibrant lightsync rgb featuring colour wave effects that are customisable across 168 million colours 8000 dpi sensorclassicgamer tested design play comfortably and with total control the simple 6button layout and classic gaming shape form a comfortable timetested and loved designmechanical spring button tensioning primary buttons are mechanical and tensioned with durable metal springs for reliability performance and an excellent feelcustomizable settings to suit the sensitivity you like with logitech g hub gaming software and cycle easily through up to 5 dpi settings system requirements windows 7 or later macos 1011 or later chrome ostm usb port internet access for logitech gaming software optionalstyle name g102 2nd gen,this turned out to be the worst mouse ever! double clicking within a month and scroll wheel scrolling in the reverse direction randomlyedit 1the warranty requires you to take the mouse to their service centre which was a pain as it took me a while to find the nearest service centre and the address was incorrect the service centre was helpful though as they replaced my mouse in a matter of minutes with no hassle will edit based on how the replacement worksedit 2replacement mouse working well so farthis mouse feels and looks awesome the slight rubbery texture feels premium and the build quality is also amazing but the clicks seems to be a little sensitive for regular use its amazing cant get better but for gaming i would want a mouse with a little sturdier click i click heavy during gaming and the mouse may take it but it remains in my head so even for light gaming its fine where use of click is less as compared to fps shooting gamesit is an awesome upgrade for beginner level gamers just changing mouse can actually improve your experience and gameplay my boyfriend recommended this to me as we play valorant together and my aim was persistently bad even though i tried so hard playing with regular bluetooth dell mouse changing from that to this piece was a great doing 100 recommended if youre just starting to play anything like csgovalorant or any other first person shooter game on regular basisi purchased it on16dec and i am writing this on 19dec and ill be honest no other mouse can offer this much quality in this price so if you can buy it just go ahead but but theres an alternative mouse by razer almost the same price razer deat ader i guess thats the name so you better check that one if rgb is not your priority yiu can choose that one byego for itdesign is easy to hold and there are extra buttons on right side which i find very useful its size is perfect for my hand just one bad thing is after using for some time its surface become smoother or upper layer gets removedgood mouse but has poor wire qualityits little big but the mouse is giving its best for gaming,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41zEY42v1tL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Logitech-G102-Customizable-Lighting-Programmable/dp/B08LT9BMPP/ref=sr_1_347?qid=1672903012&s=computers&sr=1-347,AHIZSFJAXQCBI5OCUHJFSGIARK7Q,Hitesh,R13B5RZ3XMANFO,go for it
B0814ZY6FP,"Zebronics ZEB-VITA Wireless Bluetooth 10W Portable Bar Speaker With Supporting USB, SD Card, AUX, FM, TWS & Call Function",Electronics|HomeAudio|Speakers|BluetoothSpeakers,899.0,1199.0,25.0,3.8,"10,751",zebronics zebvita portable bar speaker with bluetooth support 100hz18khzit supports usb aux input and micro sd card it has built in fm radio for convenience builtin rechargeable batteryit has feature of call function it comes with media control for convenient control and built in rechargeable batterytotal output 10w with driver size 52mmsupports audio formats mp3charging time4 hrs and play back time 5hrswarranty type 1 year carry in to service centercountry of origin china,onedra full prodactgood but sometime sound doesnt clearbest quality bluetooth speaker with great bass and sound enhancementproblems 1charging cable is so poor in quality2charging port could not be connected easily due to loose connection of ports some times a little shake will disconnect the charger3charge percentage is not shown anywhereother than this little audio lag issue when videos are played but it doesnt happen all timeadvantages best solid bodysound quality is litbest to watch movies with high quality audiothanks for this best product zebronicsplease resolve this little issues in this productthank youedit 14 dec 2022now i have problem replacement is also not available in amazon app charging port is not working properly every time automatically switch off in full charge also please replace my order zebronicswith 10w sound is lowswitches are on the sides hence its difficult to operate for mode same switch is there sound quality is average product is light weightcharging taking more timesound quality is spuer bass effect is low but worth for this price important battery percentage not showing anywhere,https://m.media-amazon.com/images/I/31c2Mxy32-L._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Zebronics-Zeb-Vita-Portable-Speaker-Bluetooth/dp/B0814ZY6FP/ref=sr_1_352?qid=1672903012&s=computers&sr=1-352,AHGSRT7WNHURSXA5J47RZCOKGWBA,Amazon Customer,R2B9AWHBJL5Z8U,saunde quality is assumed
B09F3PDDRF,"Lapster USB 3.0 sata Cable for 2.5 inch SSD and HDD , USB 3.0 to SATA III Hard Driver Adapter , sata to USB Cable-(Blue)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|SATACables,349.0,999.0,65.0,3.9,817,sata cable is powered by asm chipset bridge which offers the best reliabilityuasp with uasp you can utilize the full potential of a sata iii ssd or hdd sata to usb adapter supports usb 30 data transfer speeds of 6gbps with 70 faster than conventional usb 30 backward compatible with usb 20 11universal plug and play no drivers neededsata cable for hard disk can carry and use this usb to sata adapter anywhere ?this adapter not compatible with 35 ssd hdd not support ide interface! length 9 inch 23cmindication sata cable led light indicates power and activity status red light power statuscompatibility usb to sata converter sata cable supports windows 98xpvista881 linux mac os x or above ps note not for desktop pc hdd laptop 25 inch hdd ssd only,it works great for my laptopthis is a good accessory to connect sata drives to computer via usb interfacethe advantage is that there is no need to stop computer attach drive to sata then restart format etcthis is faster to install without turning off the computerthe con is that the data transfer speed is less also this cannot be used to boot from so its just an accessory to transfer data to and from computer in easy way but one cannot boot into this like one can using usb driveit is very handy speed is awesome working flawlessly but the build quality is very delicate they should improve the build quality but the main job can be done without any problem and im getting upto 100 mbps speedthe product is good for the usenot cheap but its ok price also usb 3 so its fast and the quality of the material is not that bad its plastic but good plasticamazon sent a replacement as the first delivered cable stopped functioning in one hourthe product works it seems usb 30 compliantbut it is very flimsy for a product that could be used multiple times and will need to be connected and detached from a 25inch hdd or ssdthe plastic housing for the sata port can be squished and it even bends and moves a littlethe cable is a foot long but is thin and needs to be thickeri have another usb 30 to sata port adapter but it is pretty sturdyif you are going to keep the sata part connected always then this product could be ok but not recommended for professionals who rely on such a cable to connect multiple drives in a dayits working fine with old seagate hard diskokay product online price could be maximum 299 strictly in my opinion,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41FrpTwOndL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/LAPSTER-SATA-CABLE-LAPTOP-DESKTOP/dp/B09F3PDDRF/ref=sr_1_353?qid=1672903012&s=computers&sr=1-353,AG726NQTX4GKLFNXFOAQBFA6JQGQ,Vignesh Prabu VP,R1CJ0MB11B1FIY,compatible with laptop ssd
B07X963JNS,"URBN 10000 mAh Lithium Power Bank UPR10K with 12 Watt Fast Charging, Blue",Electronics|Mobiles&Accessories|MobileAccessories|Chargers|PowerBanks,900.0,2499.0,64.0,4.0,"36,384",proudly made in indiait will charge a 3000mah phone battery up to 24 times it will charge a 4000mah phone battery up to 18 timesdual usb output 24 amp 5v fast chargeultra compact body along with smooth touch finish gives the power bank its premium look weighs only 181 grams1 typec usb cable 1 user manual 1 warranty card charger not includedmicro usb input takes up to 56 hours to charge the power bank,good for the pricenice onejust ok for the pricebattery not workingcomfortable and small to useissue in power supply that melts the charger cable of smart watchpasandsleek etc yes but mine stopped working after 7 months it has a moulded outer casing ie no screws to openrepair if it stops working replace it in warranty else throw it awaybuy at your own riskhigh time indian consumers got righttorepair,https://m.media-amazon.com/images/I/31Oj5BsHwdL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/URBN-Li-Polymer-Charge-Compact-Certification/dp/B07X963JNS/ref=sr_1_356?qid=1672903012&s=computers&sr=1-356,AFQUZXA3JPEY4SN7Y772C3Q55IWA,Rajesh Martis,R3FQMPLCZV75E,worth the price
B09LD3116F,Qubo Smart Cam 360 from Hero Group | Made in India | 2MP 1080p Full HD | CCTV Wi-Fi Camera | 360 Degree Coverage| Two Way Talk | Mobile App Connectivity | Night Vision | Cloud & SD Card Recording,Electronics|Cameras&Photography|SecurityCameras|DomeCameras,2490.0,3990.0,38.0,4.1,"3,606",proudly indian qubo smart cam 360 is designed made in india engineered for the security needs of the indian market trust of hero group our roundtheclock customer service wide field network not only resolves your all concerns queries but rather ensures complete peace of mind for lifetime360 coverage the smart security camera supports multidirectional rotation of the lens ensuring that there are no blind spots note qubo smart cam 360 is designed to be used indoors onlytheft proof cloud storage unlike traditional cctv cameras you can secure your recordings on cloud storage based in india your private home moments stay with you even if the device is stolenperson detection with intruder alarm the secutity camera has advanced ai capabilities that can smartly detect notify whenever a person is detected you can also ring an automatic loud siren in case of an intrusionmotion tracking the smart wifi camera has intelligent ai which automatically recognizes a moving object and tracks the object in real timecontinuous recording never miss a moment with 24x7 continuous recording just enable it in the app settings and always be in the knowfull colour in low light advanced low light technology allows you to see colours even in low light conditions,giving this review after using it for 2 monthsi am using 3 more cameras from other brands which are china made i bought them 4 or 5 years ago and there are various issues with them wanted to buy this qubo camera and give it a try as this is made in india and from the famous hero group the product did live up to my expectation!!here are my observationspros excellent in performance accurate in motion detection can connect anytime from anywhere if the camera is connected to the internet led turns red when there is no internet connectivity crystal clear vision even in nightcons had to struggle a bit in configuring it the usability of the app is not easy to understand figured out the right options to use after few trials hence giving 4 star rating the led doesnt glow green when it is recording though the option is turned onkeep it up hero group and looking forward to more such great products from your organization!!the qubo 360 camera is great i am able to set it up for my kittens whom i can be assured once i leave my house for some time the best feature is the two way talk in which we can communicate via the camera itselfproduct is very easy to install as well as setup and use it is excellent motion detection and also has person detection which is not available in this price rangecamera quality and clarity are good also having excellent features this camera was delivered on time and the tech support is also good the only missing feature is that this camera lacks storage to external nvri bought this model for my living room its very decent and easy to install working very wellit is i goo product i using it and i hai be over 1 month and i have no issues with this producttarget has to fixed as it observed motion and went over there on wall it get stuck over there as no motion now nextgreat product works well just faced couple of issues while setting up but after that it is working great,https://m.media-amazon.com/images/I/31R3Qf2nO0L._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Smart-Camera-Coverage-Intruder-Google/dp/B09LD3116F/ref=sr_1_357?qid=1672903012&s=computers&sr=1-357,AEAJ3Z2IULDDDQC7KCSUIC62M3GA,Ramana KV,R36Y9I6V38K4CI,excellent cctv wifi camera made in india
B08Y5QJTVK,"Duracell CR2025 3V Lithium Coin Battery, 5 pcs, 2025 Coin Button Cell Battery, DL2025",Electronics|GeneralPurposeBatteries&BatteryChargers,116.0,200.0,42.0,4.4,357,duracell 2025 lithium coin batteries are suitable for use in keyfobs small remotes scales wearables sensors medical devices glucometers digital thermometers sports devices heart rate monitor bike accessoriesduracell 2025 lithium coin batteries use highpurity lithiumduracell lithium coin batteries are available in 2016 2025 2032guarantee for 10 years in storage,very goodwhy go for cheap chinese onesgood cellssome of cell is not at 100 but they are at 90 or 80price is low but stock is old rest okgot for just 110 greatgood product i think but not greati have replaced old cr2025 cell with this new one and all working good but it is providing dimlight when pushed light button so i think this chotapower is not providing sufficient powerfor my daughters notepad the perfect cell which i received with fast delivery at homewhat else one can expect from amazon!! good quality,https://m.media-amazon.com/images/I/419w6FnCr2L._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Duracell-Chhota-Power-Coins-2025-5/dp/B08Y5QJTVK/ref=sr_1_358?qid=1672903012&s=computers&sr=1-358,AGKIML44ZYBW3KKQQ6NNGHOF63EQ,Dr Ajay Bindra,R3P3UORQU1RBUS,very good
B00LY1FN1K,"Camel Fabrica Acrylic Ultra Color - 15ml each, 10 Shades",Home&Kitchen|CraftMaterials|PaintingMaterials|Paints,200.0,230.0,13.0,4.4,"10,170",10 assorted ultra shades in 15ml bottleconfirms to safety standard en 71 3camel fabric acrylic colours are permanent on absorbent surfaces,the best thing is we can use it in different wayssatisfied purchase price is lesser than in shops good one quality also is niceaccording to description satisfiedexcellenti like this products quality i will try to add more pictures when i finished my drafting if it looks goodvery good to uselike itnice colour texture,https://m.media-amazon.com/images/I/31TDc727hUL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Camel-Camlin-Kokuyo-Fabrica-Acrylic/dp/B00LY1FN1K/ref=sr_1_359?qid=1672903012&s=computers&sr=1-359,AEX7BFQ7AJA6LRX42T72KUOL5UVA,Abhilasha,RXQTOG0MDLE3A,very good product
B07DJ5KYDZ,Lenovo GX20L29764 65W Laptop Adapter/Charger with Power Cord for Select Models of Lenovo (Round pin) (Black),Computers&Accessories|Accessories&Peripherals|LaptopAccessories|LaptopChargers&PowerSupplies,1249.0,2796.0,55.0,4.4,"4,598",technical specifications output 20 v 325 a 65w input 100240 v 15 a 5060 hzcompatible with yoga s740 yoga 520 yoga 510 33014 33015 33017 13014 13015 s340 s145 s540 330s 520s 520bis certification number r411012912country of origin chinapower source type corded electric compatible devices laptops,nice productvery good adpeatormy laptop is ideapad 320 i am looking for the company charger the charger specifications i hot got are ac adapter 65 w and model adlx65ccgi2a it is a original charger and this is the exact charger which is same as my earlier original one i am happy for this product it is very good charger worked fine charged 100 percent in 15 hours let see how it will perform further any one looking for idea pad 320 go for it no doubt it will suits your laptop got it for 1400 rupeesthis is the exact same charger i got with my ideapad 32015ikb and it works great its a genuine product with all the related papers in the box quite a steal at 13k as the buying the same from lenovos website costs more than double the price of this fast delivery too go for it!i saw this product in service center for 2400 and here got on half price using from last 2 months and working very good and a genuine productits orginal lenovo charger should buy itso far so good looks like original and i think they are selling original go for this one same as my original one no poor feedbackit charges my laptop in 3 hours but my laptop battery is 45 years old battery life is low otherwise charger is working fine for me,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/312ne4gFX+L._SY300_SX300_.jpg,https://www.amazon.in/Lenovo-65W-320-15IKBRA-320S-14IKBR-510S-13IKB/dp/B07DJ5KYDZ/ref=sr_1_360?qid=1672903012&s=computers&sr=1-360,AEHIUDWIZIPJN662N7WZ2KXXOMBQ,T.Sharanvelan,R2H5SF6IVR6BJT,value for money
B009LJ2BXA,"Hp Wired On Ear Headphones With Mic With 3.5 Mm Drivers, In-Built Noise Cancelling, Foldable And Adjustable For Laptop/Pc/Office/Home/ 1 Year Warranty (B4B09Pa)",Computers&Accessories|Accessories&Peripherals|Audio&VideoAccessories|PCHeadsets,649.0,999.0,35.0,3.5,"7,222",powerful bass and clear treble soundswired connectivityideal for long hours of listeningsuperior sound quality and lengthy cable for easy of usecompact and durablethe smart integrated incord remote facilitates easy audio control optionsadditional features 35mm drivers gold plated connectors volumemute control,not a perfect fit for long usageone problem you may face if you use it continuously for a long time may be ear ache can be startalthough its an hp product theres nothing to write home about this headphone it does what it is promised and theres value for money as you can trust the brand but dont expect anything extra no volume control or onoff button comfortable to wear but not designed for comfort clear sound and a mic but no advanced features for either yet its good for the price!product would not meet my expectation and sound quality is poorsound quality is good cancels the background noisenot a bad dealbuild quality and sound quality was goodbase and noise cancelling is also good i bought it in october month but now is not wprking properly,https://m.media-amazon.com/images/I/31eE6slx4EL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/HP-B4B09PA-Headphones-with-Mic/dp/B009LJ2BXA/ref=sr_1_361?qid=1672903013&s=computers&sr=1-361,AFIZUD4UBB67LGWY6CVLRHKA75IA,Deepthi,R392ZYXC6D3GY0,headset
B09BVCVTBC,"Redragon K617 Fizz 60% Wired RGB Gaming Keyboard, 61 Keys Compact Mechanical Keyboard w/White and Grey Color Keycaps, Linear Red Switch, Pro Driver/Software Supported",Computers&Accessories|Accessories&Peripherals|PCGamingPeripherals|GamingKeyboards,2649.0,3499.0,24.0,4.5,"1,271",slim fresh k617 redragons new 60 layout wired keyboard in a refreshing style with a nobrainer deal economic offer compact 61 keys with selected keycaps dedicated for fps gamers and efficient workinghotswappable red switches most quiet mechanical switch linear and soft key travel makes every click easy to register hotswappable with other redragon switches made to last with switches rated for 50 million keypressesvibrant rgb up to 20 presets backlighting modes are free to choose by the keyboard itself brightness and flowing speed is also adjustable on board select your own preferred modes for any playingpro software customizable expand your options using the available software to design your own new modes and effects found on redragonshop macros with different keybindings or shortcuts for more efficient work and gamingdedicated for fps gamer place the keyboard proper straight on your desktop and no more crooked way for mouse space saving your mouse will never hit the keyboard any more enjoy waving the mouse without any worries and go get that team kills,get it! get it! get it!it is my second time getting this keeb as i had modified foamtape mod and sold my first one which i had brought from elitehubs i was going to get it again from them but they lost my account from their server t_t which i had a few cashbacks balance onpros 1000hz polling rate! confirmed and checked using usb viewer by microsoft best rgb leds ive seen on a keyboard under 8k these things are bright vibrant af great clicks especially for a linear switch decent enough build quality angled usb c port at the side life saver for me feels great for typing and gaming looks great cons there arent any cons if you get this keeb! but just to be nitpicky 1 i would say that the switch and keycap puller that comes with this board is better if not used as the quality of it a bit on the lower side and it has a tendency to damage switches while pulling them out 2 the software is sweet and simple but some more features can be added thats it get it soon before the stock runs out must have mechanical keyboard for your typing and gaming needs the keys are hot swappable no drivers needed just plug and play must download the software if you want a specific rgb colour or transitions and macros excellent built quality swiftly delivered from origin shop in 4 days price is justifiable for people using the uk layout keyboard press shiftend key for press key above return key to type use fnwasd keys for navigation cheers !too small for my handsi recommend the keys little more spaced and big for easy clickingthanks for reading my reviewthis is my first mechanical keyboard and im so happy with this apart from the lights i like the sound the keys make the quick response and swift keys id recommend it for people who might want to switch to the mechanical keyboard also the grey and white colour is awesome!the quality of the keyboard is goodthe sound n keys r impressivethe main point is the rgb which is excellent with soo many rgb modes which is always controlled by the software and the brightness is the bestif u r looking for a red switches mechanical keyboard and you love rgb go for this one but its 60 keyboard if u r a coader or needs arrows key ig you should choose something else but if non of problems u have just go for itusing it from last 4 monthgreat value for moneygreat lightsthey provided extra switches also which was lifesaver for me i changed 2 switches in kb cuz w key and backspace was brokedeasy to mod,https://m.media-amazon.com/images/I/41nRBNNDnNL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Redragon-K617-Keyboard-Mechanical-Supported/dp/B09BVCVTBC/ref=sr_1_362?qid=1672903013&s=computers&sr=1-362,AEAHQT2GADXG7O5HE362SSWYG5TQ,Bazil,R2FMPKQXCZIRV1,best budget mechanical gaming keyboard period!
B07SY4C3TD,HP GT 53 XL Cartridge Ink,"Computers&Accessories|Printers,Inks&Accessories|Inks,Toners&Cartridges|InkjetInkCartridges",596.0,723.0,18.0,4.4,"3,219",cartridge colors blackyield 6000ink type pigmentcompatible with printershp deskjet gt 5810 allinone printerhp deskjet gt 5820 aio printerhp deskjet gt 5811 aio printerhp deskjet gt 5821 aio printerhp ink tank wl 415 aio printerhp ink tank wl 418 aio printerhp ink tank 315 aio printerhp ink tank 318 aio printerhp ink tank wl 419 aio printerhp ink tank 319 aio printerhp ink tank wl 410 aio printerhp ink tank 310 aio printercountry of origin malaysia,i bought it 6 months ago for my hp inktank419its working better than local onescolour quality is good like originalcolours not coming off from glossy photo paperi dont know about originalitygood to receive original hp ink from amazon it was also delivered in record timegood for perfect printoutthe ink is 20 missing otherwise it is a genuine product very good printing and no problem at all however as i said it is filled only 80 or 75all buy original products to keep your product safenicethe ink quality is very good original product i got perfectly packed bottles all sealed but the ink bottles are 14 empty though the bottles are big and of large diameter so i guess it contains 135 ml inkthe mouth of the bottle is big and a 10 ml syringe easily gets inside i used this ink to refill my canon pg47 cartridges i am surprise with the print quality and count of prints same deep black color like the original pg47 cartridgenearly 14 th of the bottle is empty,https://m.media-amazon.com/images/I/41fuAckaI7L._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/HP-GT53XL-135-ml-Black-Bottle/dp/B07SY4C3TD/ref=sr_1_364?qid=1672903013&s=computers&sr=1-364,AHJ3EGCWYQPUL4CX3MXHWDERT7HA,Koustav Gayen,RJW0MA6VZOJLA,gets the job done
